budget_line_id,fiscal_year,phase_id,source_row,fund_code,fund_label,kan_code,kan_label,kou_code,kou_label,moku_code,moku_label,setsu_code,setsu_label,saisetsu_code,saisetsu_label,value,source_amount
132241:2021:revenue:approved:5cbdf4c365e1affa,2021,approved,141,"",一般会計,16,国庫支出金,02,国庫補助金,01,民生費国庫補助金,03,児童福祉費補助金,17,子ども・子育て支援体制整備総合推進事業補助金（１／２）,2505000,2505
132241:2021:revenue:approved:ee4c8bff2d275a8e,2021,approved,142,"",一般会計,16,国庫支出金,02,国庫補助金,01,民生費国庫補助金,03,児童福祉費補助金,21,保育対策総合支援事業費国庫補助金（１／２、３／８、１／３）,8828000,8828
132241:2021:revenue:approved:51c87533f353af25,2021,approved,143,"",一般会計,16,国庫支出金,02,国庫補助金,01,民生費国庫補助金,03,児童福祉費補助金,22,保育所等整備交付金（２／３、１／２）,37995000,37995
132241:2021:revenue:approved:e307f749312c37f0,2021,approved,144,"",一般会計,16,国庫支出金,02,国庫補助金,01,民生費国庫補助金,03,児童福祉費補助金,23,幼児教育無償化実施円滑化事業補助金（１０／１０）,19843000,19843
132241:2021:revenue:approved:e7bc819bd193ee6b,2021,approved,145,"",一般会計,16,国庫支出金,02,国庫補助金,01,民生費国庫補助金,03,児童福祉費補助金,28,保育人材就職支援事業補助金（１／２）,0,0
132241:2021:revenue:approved:7e82be48d31d4f79,2021,approved,146,"",一般会計,16,国庫支出金,02,国庫補助金,01,民生費国庫補助金,03,児童福祉費補助金,29,母子・父子自立支援プログラム策定事業補助金（１０／１０）,120000,120
132241:2021:revenue:approved:001db07b7785ceae,2021,approved,147,"",一般会計,16,国庫支出金,02,国庫補助金,01,民生費国庫補助金,03,児童福祉費補助金,30,都市部における保育所等への賃借料支援事業補助金（１／２）,21307000,21307
132241:2021:revenue:approved:326291b5fab8f57e,2021,approved,148,"",一般会計,16,国庫支出金,02,国庫補助金,01,民生費国庫補助金,03,児童福祉費補助金,31,児童手当マイナンバー情報連携体制整備事業補助金（２／３）,0,0
132241:2021:revenue:approved:4aab2b24e778ebd4,2021,approved,149,"",一般会計,16,国庫支出金,02,国庫補助金,02,衛生費国庫補助金,01,保健衛生費補助金,04,新たなステージに入ったがん検診の総合支援事業補助金（１／２）,1569000,1569
132241:2021:revenue:approved:48e3c7c787e2510a,2021,approved,150,"",一般会計,16,国庫支出金,02,国庫補助金,02,衛生費国庫補助金,01,保健衛生費補助金,05,母子保健衛生費国庫補助金（１／２）,1687000,1687
132241:2021:revenue:approved:a60bec9a2a3fa121,2021,approved,151,"",一般会計,16,国庫支出金,02,国庫補助金,02,衛生費国庫補助金,01,保健衛生費補助金,08,緊急風しん抗体検査等事業補助金（１／２）,15851000,15851
132241:2021:revenue:approved:5ef81b5787a2b509,2021,approved,152,"",一般会計,16,国庫支出金,02,国庫補助金,02,衛生費国庫補助金,01,保健衛生費補助金,09,新型コロナウイルスワクチン接種体制確保補助金（１０／１０）,86355000,86355
132241:2021:revenue:approved:10cb3cc6a60c8354,2021,approved,153,"",一般会計,16,国庫支出金,02,国庫補助金,02,衛生費国庫補助金,02,清掃費補助金,01,循環型社会形成推進交付金（１／３）,55000000,55000
132241:2021:revenue:approved:9bb9ced60efa051a,2021,approved,154,"",一般会計,16,国庫支出金,02,国庫補助金,03,土木費国庫補助金,01,都市計画費補助金,06,社会資本整備総合交付金,18043000,18043
132241:2021:revenue:approved:1443d75d006e8eab,2021,approved,155,"",一般会計,16,国庫支出金,02,国庫補助金,03,土木費国庫補助金,02,住宅費補助金,03,社会資本整備総合交付金,19223000,19223
132241:2021:revenue:approved:d95649c9c8f40ff8,2021,approved,156,"",一般会計,16,国庫支出金,02,国庫補助金,03,土木費国庫補助金,02,住宅費補助金,07,共生社会実現に向けた住宅ＳＮ推進事業補助金（１０／１０）,3985000,3985
132241:2021:revenue:approved:f16d77d50f5e917f,2021,approved,157,"",一般会計,16,国庫支出金,02,国庫補助金,03,土木費国庫補助金,03,道路橋りょう費補助金,01,社会資本整備総合交付金,0,0
132241:2021:revenue:approved:3168c174650af261,2021,approved,158,"",一般会計,16,国庫支出金,02,国庫補助金,03,土木費国庫補助金,03,道路橋りょう費補助金,02,道路更新防災等対策事業費補助金,63250000,63250
132241:2021:revenue:approved:06098378a22f4ad4,2021,approved,159,"",一般会計,16,国庫支出金,02,国庫補助金,04,教育費国庫補助金,01,小学校費補助金,01,要保護児童就学援助費補助金（１／２）,229000,229
132241:2021:revenue:approved:fd820090b74251a4,2021,approved,160,"",一般会計,16,国庫支出金,02,国庫補助金,04,教育費国庫補助金,01,小学校費補助金,02,特別支援教育就学奨励費補助金（１／２）,2456000,2456
132241:2021:revenue:approved:cbba1790d630e244,2021,approved,161,"",一般会計,16,国庫支出金,02,国庫補助金,04,教育費国庫補助金,01,小学校費補助金,04,理科教育設備整備費等補助金（１／２）,1875000,1875
132241:2021:revenue:approved:a16fbccb128df88d,2021,approved,162,"",一般会計,16,国庫支出金,02,国庫補助金,04,教育費国庫補助金,01,小学校費補助金,08,学校施設環境改善交付金（１／２、１／３、２／７）,29974000,29974
132241:2021:revenue:approved:71dd9ae56e517b30,2021,approved,163,"",一般会計,16,国庫支出金,02,国庫補助金,04,教育費国庫補助金,02,中学校費補助金,01,要保護生徒就学援助費補助金（１／２）,747000,747
132241:2021:revenue:approved:e323a9e6014c551f,2021,approved,164,"",一般会計,16,国庫支出金,02,国庫補助金,04,教育費国庫補助金,02,中学校費補助金,02,特別支援教育就学奨励費補助金（１／２）,2966000,2966
132241:2021:revenue:approved:d1b3d2acd888d753,2021,approved,165,"",一般会計,16,国庫支出金,02,国庫補助金,04,教育費国庫補助金,02,中学校費補助金,04,理科教育設備整備費等補助金（１／２）,1425000,1425
132241:2021:revenue:approved:8ef62bf56fcce229,2021,approved,166,"",一般会計,16,国庫支出金,02,国庫補助金,04,教育費国庫補助金,02,中学校費補助金,08,学校施設環境改善交付金（１／２、１／３、２／７）,17635000,17635
132241:2021:revenue:approved:9a6ed6b0c4215fc1,2021,approved,167,"",一般会計,16,国庫支出金,02,国庫補助金,04,教育費国庫補助金,04,社会教育費補助金,01,埋蔵文化財発掘調査事業費補助金（１／２）,2500000,2500
132241:2021:revenue:approved:83a3f584213d0b2b,2021,approved,168,"",一般会計,16,国庫支出金,02,国庫補助金,04,教育費国庫補助金,04,社会教育費補助金,04,地域の特色ある埋蔵文化財活用事業国庫補助金（１／２）,2500000,2500
132241:2021:revenue:approved:d3418407a6eb7d80,2021,approved,169,"",一般会計,16,国庫支出金,02,国庫補助金,05,総務費国庫補助金,01,総務費国庫補助金,11,個人番号カード交付事業費補助金（１０／１０）,36548000,36548
132241:2021:revenue:approved:4030b7b026420672,2021,approved,170,"",一般会計,16,国庫支出金,02,国庫補助金,05,総務費国庫補助金,01,総務費国庫補助金,12,個人番号カード交付事務費補助金（１０／１０）,87414000,87414
132241:2021:revenue:approved:e67d332652bb9aa1,2021,approved,171,"",一般会計,16,国庫支出金,02,国庫補助金,05,総務費国庫補助金,01,総務費国庫補助金,16,社会保障・税番号制度システム整備費補助金,1351000,1351
132241:2021:revenue:approved:7e58d8d84312f7fc,2021,approved,172,"",一般会計,16,国庫支出金,02,国庫補助金,05,総務費国庫補助金,01,総務費国庫補助金,19,マイナポイント事業費補助金（１０／１０）,0,0
132241:2021:revenue:approved:d8d808067ea59e08,2021,approved,173,"",一般会計,16,国庫支出金,02,国庫補助金,05,総務費国庫補助金,01,総務費国庫補助金,20,戸籍事務とマイナンバー制度の連携等に係る補助金（１０／１０）,0,0
132241:2021:revenue:approved:3515bce2f792c9fd,2021,approved,174,"",一般会計,16,国庫支出金,03,委託金,01,民生費委託金,01,社会福祉費委託金,01,中国残留邦人等支援相談員委託金（１０／１０）,290000,290
132241:2021:revenue:approved:1d362593555cba52,2021,approved,175,"",一般会計,16,国庫支出金,03,委託金,01,民生費委託金,01,社会福祉費委託金,04,年金生活者支援給付金支給業務市町村事務取扱交付金,0,0
132241:2021:revenue:approved:67b3edf526df02b6,2021,approved,176,"",一般会計,16,国庫支出金,03,委託金,01,民生費委託金,02,児童福祉費委託金,01,特別児童扶養手当事務費委託金（１０／１０）,313000,313
132241:2021:revenue:approved:d98a1cb63e99fb1b,2021,approved,177,"",一般会計,16,国庫支出金,03,委託金,01,民生費委託金,03,国民年金費委託金,01,国民年金費委託金（１０／１０）,32205000,32205
132241:2021:revenue:approved:5f6ea74ea43f2e6c,2021,approved,178,"",一般会計,16,国庫支出金,03,委託金,01,民生費委託金,04,年金生活者支援給付金事務費委託金,01,年金生活者支援給付金支給業務市町村事務取扱交付金,426000,426
132241:2021:revenue:approved:c4b8340140579be3,2021,approved,179,"",一般会計,16,国庫支出金,03,委託金,02,総務費委託金,01,総務管理費委託金,01,自衛官募集事務費（１０／１０）,20000,20
132241:2021:revenue:approved:198daff89296def1,2021,approved,180,"",一般会計,16,国庫支出金,03,委託金,02,総務費委託金,02,戸籍住民基本台帳費委託金,02,中長期在留者住居地届出等事務委託費（１０／１０）,827000,827
132241:2021:revenue:approved:04b92ab9aac069b2,2021,approved,181,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,01,社会福祉費負担金,01,保険基盤安定負担金（３／４、１／４）,524999000,524999
132241:2021:revenue:approved:eea9c7eae857a581,2021,approved,182,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,01,社会福祉費負担金,02,民生委員推薦会負担金（１０／１０）,128000,128
132241:2021:revenue:approved:490cca64d7b449a3,2021,approved,183,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,01,社会福祉費負担金,03,民生委員・児童委員及び民生委員協議会負担金（１０／１０）,12058000,12058
132241:2021:revenue:approved:39686302c86dc799,2021,approved,184,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,01,社会福祉費負担金,04,心身障害者福祉手当負担金（１０／１０）,242916000,242916
132241:2021:revenue:approved:1f0428ffe7a88be6,2021,approved,185,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,01,社会福祉費負担金,05,障害者自立支援給付都負担金（１／４）,871535000,871535
132241:2021:revenue:approved:f43017955532e978,2021,approved,186,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,01,社会福祉費負担金,10,行旅死亡人及び行旅病人取扱負担金（１０／１０）,477000,477
132241:2021:revenue:approved:df0856a010f9360d,2021,approved,187,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,01,社会福祉費負担金,15,低所得者保険料軽減負担金（１／４）,32640000,32640
132241:2021:revenue:approved:b87aee151169c09d,2021,approved,188,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,02,児童福祉費負担金,01,子どものための保育給付費負担金（１／４）,647136000,647136
132241:2021:revenue:approved:761769650867d09d,2021,approved,189,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,02,児童福祉費負担金,02,児童育成手当負担金（１０／１０）,286285000,286285
132241:2021:revenue:approved:6540df3d83bb68fb,2021,approved,190,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,02,児童福祉費負担金,05,助産施設入所費負担金（１／４）,584000,584
132241:2021:revenue:approved:c5313fd548d7e2f2,2021,approved,191,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,02,児童福祉費負担金,06,母子生活支援施設入所費負担金（１／４）,6041000,6041
132241:2021:revenue:approved:7662c8612f1b4ebc,2021,approved,192,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,02,児童福祉費負担金,15,児童手当負担金（４／４５、１／６）,308350000,308350
132241:2021:revenue:approved:8b79c6464d8c10fb,2021,approved,193,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,02,児童福祉費負担金,16,子育て支援施設等利用保育給付費負担金（１／４）,33024000,33024
132241:2021:revenue:approved:bf7b207acf47e6b0,2021,approved,194,"",一般会計,17,都支出金,01,都負担金,01,民生費都負担金,03,生活保護費負担金,01,生活保護費負担金（１／４）,130926000,130926
132241:2021:revenue:approved:ed565a7b73692146,2021,approved,195,"",一般会計,17,都支出金,01,都負担金,02,衛生費都負担金,01,保健衛生費負担金,01,感染症予防費負担金（２／３）,114000,114
132241:2021:revenue:approved:c9f80ea303b2414a,2021,approved,196,"",一般会計,17,都支出金,01,都負担金,02,衛生費都負担金,01,保健衛生費負担金,07,未熟児養育医療都負担金（１／４）,2062000,2062
132241:2021:revenue:approved:e13abe1d73c8d6d1,2021,approved,197,"",一般会計,17,都支出金,01,都負担金,03,土木費都負担金,01,都市計画費負担金,01,地籍調査事業費負担金（３／４）,12750000,12750
132241:2021:revenue:approved:e7cd40c6458eb25f,2021,approved,198,"",一般会計,17,都支出金,01,都負担金,04,教育費都負担金,02,幼稚園費負担金,02,子どものための教育給付費負担金（１／２、１／４）,183167000,183167
132241:2021:revenue:approved:08ebfa859c9a12e3,2021,approved,199,"",一般会計,17,都支出金,01,都負担金,04,教育費都負担金,02,幼稚園費負担金,03,子育て支援施設等利用教育給付費負担金（１／４）,58082000,58082
